CHROM START_BIN END_BIN class cluster cluster_start cluster_size cluster_end isotype
V 16961000 16962000 both yes 16907000 58000 16965000 CB4856
V 16962000 16963000 short_only yes 16907000 58000 16965000 CB4856
V 16963000 16964000 short_only yes 16907000 58000 16965000 CB4856
V 16964000 16965000 short_only yes 16907000 58000 16965000 CB4856
V 17177000 17178000 long_only yes 17177000 9000 17186000 CB4856
V 17178000 17179000 long_only yes 17177000 9000 17186000 CB4856
V 17179000 17180000 long_only yes 17177000 9000 17186000 CB4856
V 17180000 17181000 long_only yes 17177000 9000 17186000 CB4856
V 17181000 17182000 long_only yes 17177000 9000 17186000 CB4856
V 17182000 17183000 long_only yes 17177000 9000 17186000 CB4856
V 17183000 17184000 long_only yes 17177000 9000 17186000 CB4856
V 17184000 17185000 long_only yes 17177000 9000 17186000 CB4856
V 17185000 17186000 long_only yes 17177000 9000 17186000 CB4856
V 17226000 17227000 short_only yes 17226000 138000 17364000 CB4856
V 17227000 17228000 both yes 17226000 138000 17364000 CB4856
V 17228000 17229000 both yes 17226000 138000 17364000 CB4856
V 17229000 17230000 both yes 17226000 138000 17364000 CB4856
V 17230000 17231000 both yes 17226000 138000 17364000 CB4856
V 17231000 17232000 both yes 17226000 138000 17364000 CB4856
V 17232000 17233000 both yes 17226000 138000 17364000 CB4856
V 17233000 17234000 both yes 17226000 138000 17364000 CB4856
V 17234000 17235000 both yes 17226000 138000 17364000 CB4856
V 17235000 17236000 both yes 17226000 138000 17364000 CB4856
V 17236000 17237000 both yes 17226000 138000 17364000 CB4856
V 17237000 17238000 both yes 17226000 138000 17364000 CB4856
V 17238000 17239000 both yes 17226000 138000 17364000 CB4856
V 17239000 17240000 both yes 17226000 138000 17364000 CB4856
V 17240000 17241000 both yes 17226000 138000 17364000 CB4856
V 17241000 17242000 both yes 17226000 138000 17364000 CB4856
V 17242000 17243000 both yes 17226000 138000 17364000 CB4856
V 17243000 17244000 both yes 17226000 138000 17364000 CB4856
V 17244000 17245000 both yes 17226000 138000 17364000 CB4856
V 17245000 17246000 both yes 17226000 138000 17364000 CB4856
V 17246000 17247000 both yes 17226000 138000 17364000 CB4856
V 17247000 17248000 both yes 17226000 138000 17364000 CB4856
V 17248000 17249000 both yes 17226000 138000 17364000 CB4856
V 17249000 17250000 both yes 17226000 138000 17364000 CB4856
V 17250000 17251000 both yes 17226000 138000 17364000 CB4856
V 17251000 17252000 both yes 17226000 138000 17364000 CB4856
V 17252000 17253000 both yes 17226000 138000 17364000 CB4856
V 17253000 17254000 both yes 17226000 138000 17364000 CB4856
V 17254000 17255000 both yes 17226000 138000 17364000 CB4856
V 17255000 17256000 both yes 17226000 138000 17364000 CB4856
V 17256000 17257000 both yes 17226000 138000 17364000 CB4856
V 17257000 17258000 both yes 17226000 138000 17364000 CB4856
V 17258000 17259000 both yes 17226000 138000 17364000 CB4856
V 17259000 17260000 both yes 17226000 138000 17364000 CB4856
V 17260000 17261000 both yes 17226000 138000 17364000 CB4856
V 17261000 17262000 both yes 17226000 138000 17364000 CB4856
V 17262000 17263000 both yes 17226000 138000 17364000 CB4856
V 17263000 17264000 both yes 17226000 138000 17364000 CB4856
V 17264000 17265000 both yes 17226000 138000 17364000 CB4856
V 17265000 17266000 both yes 17226000 138000 17364000 CB4856
V 17266000 17267000 both yes 17226000 138000 17364000 CB4856
V 17267000 17268000 both yes 17226000 138000 17364000 CB4856
V 17268000 17269000 both yes 17226000 138000 17364000 CB4856
V 17269000 17270000 both yes 17226000 138000 17364000 CB4856
V 17270000 17271000 both yes 17226000 138000 17364000 CB4856
V 17271000 17272000 both yes 17226000 138000 17364000 CB4856
V 17272000 17273000 both yes 17226000 138000 17364000 CB4856
V 17273000 17274000 both yes 17226000 138000 17364000 CB4856
V 17274000 17275000 both yes 17226000 138000 17364000 CB4856
V 17275000 17276000 both yes 17226000 138000 17364000 CB4856
V 17276000 17277000 both yes 17226000 138000 17364000 CB4856
V 17277000 17278000 both yes 17226000 138000 17364000 CB4856
V 17278000 17279000 both yes 17226000 138000 17364000 CB4856
V 17279000 17280000 both yes 17226000 138000 17364000 CB4856
V 17280000 17281000 both yes 17226000 138000 17364000 CB4856
V 17281000 17282000 both yes 17226000 138000 17364000 CB4856
V 17282000 17283000 both yes 17226000 138000 17364000 CB4856
V 17283000 17284000 both yes 17226000 138000 17364000 CB4856
V 17284000 17285000 both yes 17226000 138000 17364000 CB4856
V 17285000 17286000 both yes 17226000 138000 17364000 CB4856
V 17286000 17287000 both yes 17226000 138000 17364000 CB4856
V 17287000 17288000 both yes 17226000 138000 17364000 CB4856
V 17288000 17289000 both yes 17226000 138000 17364000 CB4856
V 17289000 17290000 both yes 17226000 138000 17364000 CB4856
V 17290000 17291000 both yes 17226000 138000 17364000 CB4856
V 17291000 17292000 both yes 17226000 138000 17364000 CB4856
V 17292000 17293000 both yes 17226000 138000 17364000 CB4856
V 17293000 17294000 both yes 17226000 138000 17364000 CB4856
V 17294000 17295000 both yes 17226000 138000 17364000 CB4856
V 17295000 17296000 both yes 17226000 138000 17364000 CB4856
V 17296000 17297000 both yes 17226000 138000 17364000 CB4856
V 17297000 17298000 both yes 17226000 138000 17364000 CB4856
V 17298000 17299000 both yes 17226000 138000 17364000 CB4856
V 17299000 17300000 both yes 17226000 138000 17364000 CB4856
V 17300000 17301000 both yes 17226000 138000 17364000 CB4856
V 17301000 17302000 both yes 17226000 138000 17364000 CB4856
V 17302000 17303000 both yes 17226000 138000 17364000 CB4856
V 17303000 17304000 both yes 17226000 138000 17364000 CB4856
V 17304000 17305000 both yes 17226000 138000 17364000 CB4856
V 17305000 17306000 both yes 17226000 138000 17364000 CB4856
V 17306000 17307000 both yes 17226000 138000 17364000 CB4856
V 17307000 17308000 both yes 17226000 138000 17364000 CB4856
V 17308000 17309000 both yes 17226000 138000 17364000 CB4856
V 17309000 17310000 both yes 17226000 138000 17364000 CB4856
V 17310000 17311000 both yes 17226000 138000 17364000 CB4856
V 17311000 17312000 both yes 17226000 138000 17364000 CB4856
V 17312000 17313000 both yes 17226000 138000 17364000 CB4856
V 17313000 17314000 both yes 17226000 138000 17364000 CB4856
V 17314000 17315000 both yes 17226000 138000 17364000 CB4856
V 17315000 17316000 both yes 17226000 138000 17364000 CB4856
V 17316000 17317000 both yes 17226000 138000 17364000 CB4856
V 17317000 17318000 both yes 17226000 138000 17364000 CB4856
V 17318000 17319000 both yes 17226000 138000 17364000 CB4856
V 17319000 17320000 both yes 17226000 138000 17364000 CB4856
V 17320000 17321000 both yes 17226000 138000 17364000 CB4856
V 17321000 17322000 both yes 17226000 138000 17364000 CB4856
V 17322000 17323000 both yes 17226000 138000 17364000 CB4856
V 17323000 17324000 both yes 17226000 138000 17364000 CB4856
V 17324000 17325000 both yes 17226000 138000 17364000 CB4856
V 17325000 17326000 both yes 17226000 138000 17364000 CB4856
V 17326000 17327000 both yes 17226000 138000 17364000 CB4856
V 17327000 17328000 both yes 17226000 138000 17364000 CB4856
V 17328000 17329000 both yes 17226000 138000 17364000 CB4856
V 17329000 17330000 both yes 17226000 138000 17364000 CB4856
V 17330000 17331000 both yes 17226000 138000 17364000 CB4856
V 17331000 17332000 both yes 17226000 138000 17364000 CB4856
V 17332000 17333000 both yes 17226000 138000 17364000 CB4856
V 17333000 17334000 both yes 17226000 138000 17364000 CB4856
V 17334000 17335000 both yes 17226000 138000 17364000 CB4856
V 17335000 17336000 both yes 17226000 138000 17364000 CB4856
V 17336000 17337000 both yes 17226000 138000 17364000 CB4856
V 17337000 17338000 both yes 17226000 138000 17364000 CB4856
V 17338000 17339000 both yes 17226000 138000 17364000 CB4856
V 17339000 17340000 both yes 17226000 138000 17364000 CB4856
V 17340000 17341000 both yes 17226000 138000 17364000 CB4856
V 17341000 17342000 both yes 17226000 138000 17364000 CB4856
V 17342000 17343000 both yes 17226000 138000 17364000 CB4856
V 17343000 17344000 both yes 17226000 138000 17364000 CB4856
V 17344000 17345000 both yes 17226000 138000 17364000 CB4856
V 17345000 17346000 both yes 17226000 138000 17364000 CB4856
V 17346000 17347000 both yes 17226000 138000 17364000 CB4856
V 17347000 17348000 both yes 17226000 138000 17364000 CB4856
V 17348000 17349000 both yes 17226000 138000 17364000 CB4856
V 17349000 17350000 both yes 17226000 138000 17364000 CB4856
V 17350000 17351000 both yes 17226000 138000 17364000 CB4856
V 17351000 17352000 both yes 17226000 138000 17364000 CB4856
V 17352000 17353000 both yes 17226000 138000 17364000 CB4856
V 17353000 17354000 both yes 17226000 138000 17364000 CB4856
V 17354000 17355000 both yes 17226000 138000 17364000 CB4856
V 17355000 17356000 both yes 17226000 138000 17364000 CB4856
V 17356000 17357000 both yes 17226000 138000 17364000 CB4856
V 17357000 17358000 both yes 17226000 138000 17364000 CB4856
V 17358000 17359000 both yes 17226000 138000 17364000 CB4856
V 17359000 17360000 both yes 17226000 138000 17364000 CB4856
V 17360000 17361000 both yes 17226000 138000 17364000 CB4856
V 17361000 17362000 both yes 17226000 138000 17364000 CB4856
V 17362000 17363000 both yes 17226000 138000 17364000 CB4856
V 17363000 17364000 both yes 17226000 138000 17364000 CB4856
V 17436000 17437000 both yes 17436000 62000 17498000 CB4856
V 17437000 17438000 both yes 17436000 62000 17498000 CB4856
V 17438000 17439000 both yes 17436000 62000 17498000 CB4856
V 17439000 17440000 both yes 17436000 62000 17498000 CB4856
V 17440000 17441000 both yes 17436000 62000 17498000 CB4856
V 17441000 17442000 both yes 17436000 62000 17498000 CB4856
V 17442000 17443000 both yes 17436000 62000 17498000 CB4856
V 17443000 17444000 both yes 17436000 62000 17498000 CB4856
V 17444000 17445000 both yes 17436000 62000 17498000 CB4856
V 17445000 17446000 both yes 17436000 62000 17498000 CB4856
V 17446000 17447000 both yes 17436000 62000 17498000 CB4856
V 17447000 17448000 both yes 17436000 62000 17498000 CB4856
V 17448000 17449000 both yes 17436000 62000 17498000 CB4856
V 17449000 17450000 both yes 17436000 62000 17498000 CB4856
V 17450000 17451000 both yes 17436000 62000 17498000 CB4856
V 17451000 17452000 both yes 17436000 62000 17498000 CB4856
V 17452000 17453000 both yes 17436000 62000 17498000 CB4856
V 17453000 17454000 both yes 17436000 62000 17498000 CB4856
V 17454000 17455000 both yes 17436000 62000 17498000 CB4856
V 17455000 17456000 both yes 17436000 62000 17498000 CB4856
V 17456000 17457000 both yes 17436000 62000 17498000 CB4856
V 17457000 17458000 both yes 17436000 62000 17498000 CB4856
V 17458000 17459000 both yes 17436000 62000 17498000 CB4856
V 17459000 17460000 both yes 17436000 62000 17498000 CB4856
V 17460000 17461000 both yes 17436000 62000 17498000 CB4856
V 17461000 17462000 both yes 17436000 62000 17498000 CB4856
V 17462000 17463000 both yes 17436000 62000 17498000 CB4856
V 17463000 17464000 both yes 17436000 62000 17498000 CB4856
V 17464000 17465000 both yes 17436000 62000 17498000 CB4856
V 17465000 17466000 both yes 17436000 62000 17498000 CB4856
V 17466000 17467000 both yes 17436000 62000 17498000 CB4856
V 17467000 17468000 both yes 17436000 62000 17498000 CB4856
V 17468000 17469000 both yes 17436000 62000 17498000 CB4856
V 17469000 17470000 both yes 17436000 62000 17498000 CB4856
V 17470000 17471000 both yes 17436000 62000 17498000 CB4856
V 17471000 17472000 both yes 17436000 62000 17498000 CB4856
V 17472000 17473000 both yes 17436000 62000 17498000 CB4856
V 17473000 17474000 both yes 17436000 62000 17498000 CB4856
V 17474000 17475000 both yes 17436000 62000 17498000 CB4856
V 17475000 17476000 both yes 17436000 62000 17498000 CB4856
V 17476000 17477000 both yes 17436000 62000 17498000 CB4856
V 17477000 17478000 both yes 17436000 62000 17498000 CB4856
V 17478000 17479000 both yes 17436000 62000 17498000 CB4856
V 17479000 17480000 both yes 17436000 62000 17498000 CB4856
V 17480000 17481000 both yes 17436000 62000 17498000 CB4856
V 17481000 17482000 both yes 17436000 62000 17498000 CB4856
V 17482000 17483000 both yes 17436000 62000 17498000 CB4856
V 17483000 17484000 both yes 17436000 62000 17498000 CB4856
V 17484000 17485000 both yes 17436000 62000 17498000 CB4856
V 17485000 17486000 both yes 17436000 62000 17498000 CB4856
V 17486000 17487000 both yes 17436000 62000 17498000 CB4856
V 17487000 17488000 both yes 17436000 62000 17498000 CB4856
V 17488000 17489000 both yes 17436000 62000 17498000 CB4856
V 17489000 17490000 both yes 17436000 62000 17498000 CB4856
V 17490000 17491000 both yes 17436000 62000 17498000 CB4856
V 17491000 17492000 both yes 17436000 62000 17498000 CB4856
V 17492000 17493000 both yes 17436000 62000 17498000 CB4856
V 17493000 17494000 long_only yes 17436000 62000 17498000 CB4856
V 17494000 17495000 long_only yes 17436000 62000 17498000 CB4856
V 17495000 17496000 long_only yes 17436000 62000 17498000 CB4856
V 17496000 17497000 long_only yes 17436000 62000 17498000 CB4856
V 17497000 17498000 long_only yes 17436000 62000 17498000 CB4856
V 17591000 17592000 short_only yes 17591000 9000 17600000 CB4856
V 17592000 17593000 short_only yes 17591000 9000 17600000 CB4856
V 17593000 17594000 short_only yes 17591000 9000 17600000 CB4856
V 17594000 17595000 short_only yes 17591000 9000 17600000 CB4856
V 17595000 17596000 short_only yes 17591000 9000 17600000 CB4856
V 17596000 17597000 short_only yes 17591000 9000 17600000 CB4856
V 17597000 17598000 short_only yes 17591000 9000 17600000 CB4856
V 17598000 17599000 short_only yes 17591000 9000 17600000 CB4856
V 17599000 17600000 short_only yes 17591000 9000 17600000 CB4856
V 17640000 17641000 both yes 17640000 11000 17651000 CB4856
V 17641000 17642000 both yes 17640000 11000 17651000 CB4856
V 17642000 17643000 both yes 17640000 11000 17651000 CB4856
V 17643000 17644000 both yes 17640000 11000 17651000 CB4856
V 17644000 17645000 both yes 17640000 11000 17651000 CB4856
V 17645000 17646000 both yes 17640000 11000 17651000 CB4856
V 17646000 17647000 both yes 17640000 11000 17651000 CB4856
V 17647000 17648000 both yes 17640000 11000 17651000 CB4856
V 17648000 17649000 both yes 17640000 11000 17651000 CB4856
V 17649000 17650000 short_only yes 17640000 11000 17651000 CB4856
V 17650000 17651000 short_only yes 17640000 11000 17651000 CB4856
V 17770000 17771000 long_only yes 17770000 11000 17781000 CB4856
V 17771000 17772000 long_only yes 17770000 11000 17781000 CB4856
V 17772000 17773000 long_only yes 17770000 11000 17781000 CB4856
V 17773000 17774000 long_only yes 17770000 11000 17781000 CB4856
V 17774000 17775000 long_only yes 17770000 11000 17781000 CB4856
V 17775000 17776000 long_only yes 17770000 11000 17781000 CB4856
V 17776000 17777000 long_only yes 17770000 11000 17781000 CB4856
V 17777000 17778000 long_only yes 17770000 11000 17781000 CB4856
V 17778000 17779000 long_only yes 17770000 11000 17781000 CB4856
V 17779000 17780000 long_only yes 17770000 11000 17781000 CB4856
V 17780000 17781000 long_only yes 17770000 11000 17781000 CB4856
V 17801000 17802000 short_only yes 17801000 33000 17834000 CB4856
V 17802000 17803000 both yes 17801000 33000 17834000 CB4856
V 17803000 17804000 both yes 17801000 33000 17834000 CB4856
V 17804000 17805000 both yes 17801000 33000 17834000 CB4856
V 17805000 17806000 both yes 17801000 33000 17834000 CB4856
V 17806000 17807000 both yes 17801000 33000 17834000 CB4856
V 17807000 17808000 both yes 17801000 33000 17834000 CB4856
V 17808000 17809000 both yes 17801000 33000 17834000 CB4856
V 17809000 17810000 both yes 17801000 33000 17834000 CB4856
V 17810000 17811000 both yes 17801000 33000 17834000 CB4856
V 17811000 17812000 both yes 17801000 33000 17834000 CB4856
V 17812000 17813000 both yes 17801000 33000 17834000 CB4856
V 17813000 17814000 both yes 17801000 33000 17834000 CB4856
V 17814000 17815000 both yes 17801000 33000 17834000 CB4856
V 17815000 17816000 both yes 17801000 33000 17834000 CB4856
V 17816000 17817000 both yes 17801000 33000 17834000 CB4856
V 17817000 17818000 both yes 17801000 33000 17834000 CB4856
V 17818000 17819000 both yes 17801000 33000 17834000 CB4856
V 17819000 17820000 both yes 17801000 33000 17834000 CB4856
V 17820000 17821000 both yes 17801000 33000 17834000 CB4856
V 17821000 17822000 both yes 17801000 33000 17834000 CB4856
V 17822000 17823000 both yes 17801000 33000 17834000 CB4856
V 17823000 17824000 both yes 17801000 33000 17834000 CB4856
V 17824000 17825000 both yes 17801000 33000 17834000 CB4856
V 17825000 17826000 both yes 17801000 33000 17834000 CB4856
V 17826000 17827000 both yes 17801000 33000 17834000 CB4856
V 17827000 17828000 both yes 17801000 33000 17834000 CB4856
V 17828000 17829000 both yes 17801000 33000 17834000 CB4856
V 17829000 17830000 both yes 17801000 33000 17834000 CB4856
V 17830000 17831000 both yes 17801000 33000 17834000 CB4856
V 17831000 17832000 both yes 17801000 33000 17834000 CB4856
V 17832000 17833000 both yes 17801000 33000 17834000 CB4856
V 17833000 17834000 both yes 17801000 33000 17834000 CB4856
V 17867000 17868000 short_only yes 17867000 20000 17887000 CB4856
V 17868000 17869000 short_only yes 17867000 20000 17887000 CB4856
V 17869000 17870000 short_only yes 17867000 20000 17887000 CB4856
V 17870000 17871000 short_only yes 17867000 20000 17887000 CB4856
V 17871000 17872000 short_only yes 17867000 20000 17887000 CB4856
V 17872000 17873000 short_only yes 17867000 20000 17887000 CB4856
V 17873000 17874000 short_only yes 17867000 20000 17887000 CB4856
V 17874000 17875000 short_only yes 17867000 20000 17887000 CB4856
V 17875000 17876000 short_only yes 17867000 20000 17887000 CB4856
V 17876000 17877000 short_only yes 17867000 20000 17887000 CB4856
V 17877000 17878000 short_only yes 17867000 20000 17887000 CB4856
V 17878000 17879000 short_only yes 17867000 20000 17887000 CB4856
V 17879000 17880000 short_only yes 17867000 20000 17887000 CB4856
V 17880000 17881000 short_only yes 17867000 20000 17887000 CB4856
V 17881000 17882000 short_only yes 17867000 20000 17887000 CB4856
V 17882000 17883000 short_only yes 17867000 20000 17887000 CB4856
V 17883000 17884000 short_only yes 17867000 20000 17887000 CB4856
V 17884000 17885000 short_only yes 17867000 20000 17887000 CB4856
V 17885000 17886000 short_only yes 17867000 20000 17887000 CB4856
V 17886000 17887000 short_only yes 17867000 20000 17887000 CB4856
V 18052000 18053000 long_only yes 18052000 13000 18065000 CB4856
V 18053000 18054000 long_only yes 18052000 13000 18065000 CB4856
V 18054000 18055000 long_only yes 18052000 13000 18065000 CB4856
V 18055000 18056000 long_only yes 18052000 13000 18065000 CB4856
V 18056000 18057000 long_only yes 18052000 13000 18065000 CB4856
V 18057000 18058000 long_only yes 18052000 13000 18065000 CB4856
V 18058000 18059000 long_only yes 18052000 13000 18065000 CB4856
V 18059000 18060000 long_only yes 18052000 13000 18065000 CB4856
V 18060000 18061000 long_only yes 18052000 13000 18065000 CB4856
V 18061000 18062000 long_only yes 18052000 13000 18065000 CB4856
V 18062000 18063000 long_only yes 18052000 13000 18065000 CB4856
V 18063000 18064000 long_only yes 18052000 13000 18065000 CB4856
V 18064000 18065000 long_only yes 18052000 13000 18065000 CB4856
V 18195000 18196000 both yes 18195000 58000 18253000 CB4856
V 18196000 18197000 both yes 18195000 58000 18253000 CB4856
V 18197000 18198000 both yes 18195000 58000 18253000 CB4856
V 18198000 18199000 both yes 18195000 58000 18253000 CB4856
V 18199000 18200000 both yes 18195000 58000 18253000 CB4856
V 18200000 18201000 both yes 18195000 58000 18253000 CB4856
V 18201000 18202000 both yes 18195000 58000 18253000 CB4856
V 18202000 18203000 both yes 18195000 58000 18253000 CB4856
V 18203000 18204000 both yes 18195000 58000 18253000 CB4856
V 18204000 18205000 both yes 18195000 58000 18253000 CB4856
V 18205000 18206000 both yes 18195000 58000 18253000 CB4856
V 18206000 18207000 both yes 18195000 58000 18253000 CB4856
V 18207000 18208000 both yes 18195000 58000 18253000 CB4856
V 18208000 18209000 both yes 18195000 58000 18253000 CB4856
V 18209000 18210000 both yes 18195000 58000 18253000 CB4856
V 18210000 18211000 both yes 18195000 58000 18253000 CB4856
V 18211000 18212000 both yes 18195000 58000 18253000 CB4856
V 18212000 18213000 both yes 18195000 58000 18253000 CB4856
V 18213000 18214000 both yes 18195000 58000 18253000 CB4856
V 18214000 18215000 both yes 18195000 58000 18253000 CB4856
V 18215000 18216000 both yes 18195000 58000 18253000 CB4856
V 18216000 18217000 both yes 18195000 58000 18253000 CB4856
V 18217000 18218000 both yes 18195000 58000 18253000 CB4856
V 18218000 18219000 both yes 18195000 58000 18253000 CB4856
V 18219000 18220000 both yes 18195000 58000 18253000 CB4856
V 18220000 18221000 both yes 18195000 58000 18253000 CB4856
V 18221000 18222000 both yes 18195000 58000 18253000 CB4856
V 18222000 18223000 both yes 18195000 58000 18253000 CB4856
V 18223000 18224000 both yes 18195000 58000 18253000 CB4856
V 18224000 18225000 both yes 18195000 58000 18253000 CB4856
V 18225000 18226000 both yes 18195000 58000 18253000 CB4856
V 18226000 18227000 both yes 18195000 58000 18253000 CB4856
V 18227000 18228000 both yes 18195000 58000 18253000 CB4856
V 18228000 18229000 both yes 18195000 58000 18253000 CB4856
V 18229000 18230000 both yes 18195000 58000 18253000 CB4856
V 18230000 18231000 both yes 18195000 58000 18253000 CB4856
V 18231000 18232000 both yes 18195000 58000 18253000 CB4856
V 18232000 18233000 both yes 18195000 58000 18253000 CB4856
V 18233000 18234000 both yes 18195000 58000 18253000 CB4856
V 18234000 18235000 both yes 18195000 58000 18253000 CB4856
V 18235000 18236000 both yes 18195000 58000 18253000 CB4856
V 18236000 18237000 both yes 18195000 58000 18253000 CB4856
V 18237000 18238000 both yes 18195000 58000 18253000 CB4856
V 18238000 18239000 both yes 18195000 58000 18253000 CB4856
V 18239000 18240000 both yes 18195000 58000 18253000 CB4856
V 18240000 18241000 both yes 18195000 58000 18253000 CB4856
V 18241000 18242000 both yes 18195000 58000 18253000 CB4856
V 18242000 18243000 both yes 18195000 58000 18253000 CB4856
V 18243000 18244000 both yes 18195000 58000 18253000 CB4856
V 18244000 18245000 both yes 18195000 58000 18253000 CB4856
V 18245000 18246000 both yes 18195000 58000 18253000 CB4856
V 18246000 18247000 both yes 18195000 58000 18253000 CB4856
V 18247000 18248000 both yes 18195000 58000 18253000 CB4856
V 18248000 18249000 both yes 18195000 58000 18253000 CB4856
V 18249000 18250000 both yes 18195000 58000 18253000 CB4856
V 18250000 18251000 both yes 18195000 58000 18253000 CB4856
V 18251000 18252000 both yes 18195000 58000 18253000 CB4856
V 18252000 18253000 both yes 18195000 58000 18253000 CB4856
V 18295000 18296000 long_only yes 18295000 20000 18315000 CB4856
V 18296000 18297000 long_only yes 18295000 20000 18315000 CB4856
V 18297000 18298000 long_only yes 18295000 20000 18315000 CB4856
V 18298000 18299000 long_only yes 18295000 20000 18315000 CB4856
V 18299000 18300000 long_only yes 18295000 20000 18315000 CB4856
V 18300000 18301000 long_only yes 18295000 20000 18315000 CB4856
V 18301000 18302000 long_only yes 18295000 20000 18315000 CB4856
V 18302000 18303000 long_only yes 18295000 20000 18315000 CB4856
V 18303000 18304000 long_only yes 18295000 20000 18315000 CB4856
V 18304000 18305000 long_only yes 18295000 20000 18315000 CB4856
V 18305000 18306000 long_only yes 18295000 20000 18315000 CB4856
V 18306000 18307000 long_only yes 18295000 20000 18315000 CB4856
V 18307000 18308000 long_only yes 18295000 20000 18315000 CB4856
V 18308000 18309000 long_only yes 18295000 20000 18315000 CB4856
V 18309000 18310000 long_only yes 18295000 20000 18315000 CB4856
V 18310000 18311000 long_only yes 18295000 20000 18315000 CB4856
V 18311000 18312000 long_only yes 18295000 20000 18315000 CB4856
V 18312000 18313000 long_only yes 18295000 20000 18315000 CB4856
V 18313000 18314000 long_only yes 18295000 20000 18315000 CB4856
V 18314000 18315000 long_only yes 18295000 20000 18315000 CB4856
V 18675000 18676000 long_only yes 18675000 22000 18697000 CB4856
V 18676000 18677000 both yes 18675000 22000 18697000 CB4856
V 18677000 18678000 both yes 18675000 22000 18697000 CB4856
V 18678000 18679000 both yes 18675000 22000 18697000 CB4856
V 18679000 18680000 both yes 18675000 22000 18697000 CB4856
V 18680000 18681000 both yes 18675000 22000 18697000 CB4856
V 18681000 18682000 both yes 18675000 22000 18697000 CB4856
V 18682000 18683000 both yes 18675000 22000 18697000 CB4856
V 18683000 18684000 both yes 18675000 22000 18697000 CB4856
V 18684000 18685000 both yes 18675000 22000 18697000 CB4856
V 18685000 18686000 both yes 18675000 22000 18697000 CB4856
V 18686000 18687000 both yes 18675000 22000 18697000 CB4856
V 18687000 18688000 both yes 18675000 22000 18697000 CB4856
V 18688000 18689000 both yes 18675000 22000 18697000 CB4856
V 18689000 18690000 both yes 18675000 22000 18697000 CB4856
V 18690000 18691000 both yes 18675000 22000 18697000 CB4856
V 18691000 18692000 short_only yes 18675000 22000 18697000 CB4856
V 18692000 18693000 short_only yes 18675000 22000 18697000 CB4856
V 18693000 18694000 short_only yes 18675000 22000 18697000 CB4856
V 18694000 18695000 short_only yes 18675000 22000 18697000 CB4856
V 18695000 18696000 short_only yes 18675000 22000 18697000 CB4856
V 18696000 18697000 short_only yes 18675000 22000 18697000 CB4856
V 18839000 18840000 short_only yes 18839000 9000 18848000 CB4856
V 18840000 18841000 short_only yes 18839000 9000 18848000 CB4856
V 18841000 18842000 short_only yes 18839000 9000 18848000 CB4856
V 18842000 18843000 short_only yes 18839000 9000 18848000 CB4856
V 18843000 18844000 short_only yes 18839000 9000 18848000 CB4856
V 18844000 18845000 short_only yes 18839000 9000 18848000 CB4856
V 18845000 18846000 short_only yes 18839000 9000 18848000 CB4856
V 18846000 18847000 short_only yes 18839000 9000 18848000 CB4856
V 18847000 18848000 short_only yes 18839000 9000 18848000 CB4856
V 19237000 19238000 long_only yes 19237000 9000 19246000 CB4856
V 19238000 19239000 long_only yes 19237000 9000 19246000 CB4856
V 19239000 19240000 long_only yes 19237000 9000 19246000 CB4856
V 19240000 19241000 long_only yes 19237000 9000 19246000 CB4856
V 19241000 19242000 long_only yes 19237000 9000 19246000 CB4856
V 19242000 19243000 long_only yes 19237000 9000 19246000 CB4856
V 19243000 19244000 long_only yes 19237000 9000 19246000 CB4856
V 19244000 19245000 long_only yes 19237000 9000 19246000 CB4856
V 19245000 19246000 long_only yes 19237000 9000 19246000 CB4856
V 19300000 19301000 short_only yes 19300000 11000 19311000 CB4856
V 19301000 19302000 short_only yes 19300000 11000 19311000 CB4856
V 19302000 19303000 short_only yes 19300000 11000 19311000 CB4856
V 19303000 19304000 short_only yes 19300000 11000 19311000 CB4856
V 19304000 19305000 short_only yes 19300000 11000 19311000 CB4856
V 19305000 19306000 short_only yes 19300000 11000 19311000 CB4856
V 19306000 19307000 short_only yes 19300000 11000 19311000 CB4856
V 19307000 19308000 short_only yes 19300000 11000 19311000 CB4856
V 19308000 19309000 short_only yes 19300000 11000 19311000 CB4856
V 19309000 19310000 short_only yes 19300000 11000 19311000 CB4856
V 19310000 19311000 short_only yes 19300000 11000 19311000 CB4856
V 19318000 19319000 long_only yes 19318000 10000 19328000 CB4856
V 19319000 19320000 long_only yes 19318000 10000 19328000 CB4856
V 19320000 19321000 long_only yes 19318000 10000 19328000 CB4856
V 19321000 19322000 long_only yes 19318000 10000 19328000 CB4856
V 19322000 19323000 long_only yes 19318000 10000 19328000 CB4856
V 19323000 19324000 long_only yes 19318000 10000 19328000 CB4856
V 19324000 19325000 long_only yes 19318000 10000 19328000 CB4856
V 19325000 19326000 long_only yes 19318000 10000 19328000 CB4856
V 19326000 19327000 long_only yes 19318000 10000 19328000 CB4856
V 19327000 19328000 long_only yes 19318000 10000 19328000 CB4856
V 19365000 19366000 long_only yes 19365000 149000 19514000 CB4856
V 19366000 19367000 long_only yes 19365000 149000 19514000 CB4856
V 19367000 19368000 long_only yes 19365000 149000 19514000 CB4856
V 19368000 19369000 long_only yes 19365000 149000 19514000 CB4856
V 19369000 19370000 long_only yes 19365000 149000 19514000 CB4856
V 19370000 19371000 long_only yes 19365000 149000 19514000 CB4856
