CHROM	START_BIN	END_BIN
X	13921000	13922000
X	13922000	13923000
X	13923000	13924000
X	13924000	13925000
X	13925000	13926000
X	13926000	13927000
X	13927000	13928000
X	13928000	13929000
X	13929000	13930000
X	13930000	13931000
X	13931000	13932000
X	13932000	13933000
X	13933000	13934000
X	13934000	13935000
X	13935000	13936000
X	13936000	13937000
X	13937000	13938000
X	13938000	13939000
X	13939000	13940000
X	13940000	13941000
X	13941000	13942000
X	13942000	13943000
X	13943000	13944000
X	13944000	13945000
X	13945000	13946000
X	13946000	13947000
X	13947000	13948000
X	13948000	13949000
X	13949000	13950000
X	13950000	13951000
X	13951000	13952000
X	13952000	13953000
X	13953000	13954000
X	13954000	13955000
X	13955000	13956000
X	13956000	13957000
X	13957000	13958000
X	13958000	13959000
X	13959000	13960000
X	13960000	13961000
X	13961000	13962000
X	13962000	13963000
X	13963000	13964000
X	13964000	13965000
X	13965000	13966000
X	13966000	13967000
X	13967000	13968000
X	13968000	13969000
X	13969000	13970000
X	13970000	13971000
X	13971000	13972000
X	13972000	13973000
X	13973000	13974000
X	13974000	13975000
X	13975000	13976000
X	13976000	13977000
X	13977000	13978000
X	13978000	13979000
X	13979000	13980000
X	13980000	13981000
X	13981000	13982000
X	13982000	13983000
X	13983000	13984000
X	13984000	13985000
X	13985000	13986000
X	13986000	13987000
X	13987000	13988000
X	13988000	13989000
X	13989000	13990000
X	13990000	13991000
X	13991000	13992000
X	13992000	13993000
X	13993000	13994000
X	13994000	13995000
X	13995000	13996000
X	13996000	13997000
X	13997000	13998000
X	13998000	13999000
X	13999000	14000000
X	14000000	14001000
X	14001000	14002000
X	14002000	14003000
X	14003000	14004000
X	14004000	14005000
X	14005000	14006000
X	14006000	14007000
X	14007000	14008000
X	14008000	14009000
X	14009000	14010000
X	14010000	14011000
X	14011000	14012000
X	14012000	14013000
X	14013000	14014000
X	14014000	14015000
X	14015000	14016000
X	14016000	14017000
X	14017000	14018000
X	14018000	14019000
X	14019000	14020000
X	14020000	14021000
X	14021000	14022000
X	14022000	14023000
X	14023000	14024000
X	14024000	14025000
X	14025000	14026000
X	14026000	14027000
X	14027000	14028000
X	14028000	14029000
X	14029000	14030000
X	14030000	14031000
X	14031000	14032000
X	14032000	14033000
X	14033000	14034000
X	14034000	14035000
X	14035000	14036000
X	14036000	14037000
X	14037000	14038000
X	14038000	14039000
X	14039000	14040000
X	14040000	14041000
X	14041000	14042000
X	14042000	14043000
X	14043000	14044000
X	14044000	14045000
X	14045000	14046000
X	14046000	14047000
X	14047000	14048000
X	14048000	14049000
X	14049000	14050000
X	14050000	14051000
X	14051000	14052000
X	14052000	14053000
X	14053000	14054000
X	14054000	14055000
X	14055000	14056000
X	14056000	14057000
X	14057000	14058000
X	14058000	14059000
X	14059000	14060000
X	14060000	14061000
X	14061000	14062000
X	14062000	14063000
X	14063000	14064000
X	14064000	14065000
X	14065000	14066000
X	14066000	14067000
X	14067000	14068000
X	14068000	14069000
X	14069000	14070000
X	14070000	14071000
X	14071000	14072000
X	14072000	14073000
X	14073000	14074000
X	14074000	14075000
X	14075000	14076000
X	14076000	14077000
X	14077000	14078000
X	14078000	14079000
X	14079000	14080000
X	14080000	14081000
X	14081000	14082000
X	14082000	14083000
X	14083000	14084000
X	14084000	14085000
X	14085000	14086000
X	14086000	14087000
X	14087000	14088000
X	14088000	14089000
X	14089000	14090000
X	14090000	14091000
X	14091000	14092000
X	14092000	14093000
X	14093000	14094000
X	14094000	14095000
X	14095000	14096000
X	14096000	14097000
X	14097000	14098000
X	14098000	14099000
X	14099000	14100000
X	14100000	14101000
X	14101000	14102000
X	14102000	14103000
X	14103000	14104000
X	14104000	14105000
X	14105000	14106000
X	14106000	14107000
X	14107000	14108000
X	14108000	14109000
X	14109000	14110000
X	14110000	14111000
X	14111000	14112000
X	14112000	14113000
X	14113000	14114000
X	14114000	14115000
X	14115000	14116000
X	14116000	14117000
X	14117000	14118000
X	14118000	14119000
X	14119000	14120000
X	14120000	14121000
X	14121000	14122000
X	14122000	14123000
X	14123000	14124000
X	14124000	14125000
X	14125000	14126000
X	14126000	14127000
X	14127000	14128000
X	14128000	14129000
X	14129000	14130000
X	14130000	14131000
X	14131000	14132000
X	14132000	14133000
X	14133000	14134000
X	14134000	14135000
X	14135000	14136000
X	14136000	14137000
X	14137000	14138000
X	14138000	14139000
X	14139000	14140000
X	14140000	14141000
X	14141000	14142000
X	14142000	14143000
X	14143000	14144000
X	14144000	14145000
X	14145000	14146000
X	14146000	14147000
X	14147000	14148000
X	14148000	14149000
X	14149000	14150000
X	14150000	14151000
X	14151000	14152000
X	14152000	14153000
X	14153000	14154000
X	14154000	14155000
X	14155000	14156000
X	14156000	14157000
X	14157000	14158000
X	14158000	14159000
X	14159000	14160000
X	14160000	14161000
X	14161000	14162000
X	14162000	14163000
X	14163000	14164000
X	14164000	14165000
X	14165000	14166000
X	14166000	14167000
X	14167000	14168000
X	14168000	14169000
X	14169000	14170000
X	14170000	14171000
X	14171000	14172000
X	14172000	14173000
X	14173000	14174000
X	14183000	14184000
X	14184000	14185000
X	14185000	14186000
X	14186000	14187000
X	14187000	14188000
X	14188000	14189000
X	14189000	14190000
X	14190000	14191000
X	14191000	14192000
X	14192000	14193000
X	14193000	14194000
X	14194000	14195000
X	14195000	14196000
X	14196000	14197000
X	14197000	14198000
X	14198000	14199000
X	14199000	14200000
X	14200000	14201000
X	14201000	14202000
X	14202000	14203000
X	14203000	14204000
X	14204000	14205000
X	14205000	14206000
X	14206000	14207000
X	14207000	14208000
X	14208000	14209000
X	14209000	14210000
X	14210000	14211000
X	14211000	14212000
X	14212000	14213000
X	14213000	14214000
X	14214000	14215000
X	14227000	14228000
X	14228000	14229000
X	14229000	14230000
X	14230000	14231000
X	14231000	14232000
X	14232000	14233000
X	14233000	14234000
X	14234000	14235000
X	14235000	14236000
X	14236000	14237000
X	14237000	14238000
X	14238000	14239000
X	14239000	14240000
X	14240000	14241000
X	14241000	14242000
X	14242000	14243000
X	14243000	14244000
X	14244000	14245000
X	14245000	14246000
X	14246000	14247000
X	14247000	14248000
X	14248000	14249000
X	14249000	14250000
X	14250000	14251000
X	14251000	14252000
X	14252000	14253000
X	14253000	14254000
X	14254000	14255000
X	14255000	14256000
X	14256000	14257000
X	14257000	14258000
X	14258000	14259000
X	14259000	14260000
X	14260000	14261000
X	14261000	14262000
X	14262000	14263000
X	14263000	14264000
X	14264000	14265000
X	14265000	14266000
X	14266000	14267000
X	14267000	14268000
X	14268000	14269000
X	14269000	14270000
X	14270000	14271000
X	14271000	14272000
X	14272000	14273000
X	14273000	14274000
X	14274000	14275000
X	14275000	14276000
X	14276000	14277000
X	14277000	14278000
X	14278000	14279000
X	14279000	14280000
X	14280000	14281000
X	14281000	14282000
X	14282000	14283000
X	14283000	14284000
X	14284000	14285000
X	14285000	14286000
X	14286000	14287000
X	14287000	14288000
X	14288000	14289000
X	14289000	14290000
X	14290000	14291000
X	14291000	14292000
X	14292000	14293000
X	14293000	14294000
X	14294000	14295000
X	14295000	14296000
X	14296000	14297000
X	14297000	14298000
X	14298000	14299000
X	14299000	14300000
X	14300000	14301000
X	14301000	14302000
X	14302000	14303000
X	14303000	14304000
X	14304000	14305000
X	14305000	14306000
X	14306000	14307000
X	14307000	14308000
X	14308000	14309000
X	14309000	14310000
X	14310000	14311000
X	14311000	14312000
X	14312000	14313000
X	14313000	14314000
X	14314000	14315000
X	14315000	14316000
X	14316000	14317000
X	14317000	14318000
X	14318000	14319000
X	14319000	14320000
X	14320000	14321000
X	14321000	14322000
X	14322000	14323000
X	14323000	14324000
X	14324000	14325000
X	14325000	14326000
X	14326000	14327000
X	14327000	14328000
X	14328000	14329000
X	14329000	14330000
X	14330000	14331000
X	14331000	14332000
X	14332000	14333000
X	14333000	14334000
X	14334000	14335000
X	14335000	14336000
X	14336000	14337000
X	14337000	14338000
X	14338000	14339000
X	14339000	14340000
X	14340000	14341000
X	14341000	14342000
X	14342000	14343000
X	14343000	14344000
X	14344000	14345000
X	14345000	14346000
X	14346000	14347000
X	14347000	14348000
X	14348000	14349000
X	14349000	14350000
X	14350000	14351000
X	14351000	14352000
X	14352000	14353000
X	14353000	14354000
X	14354000	14355000
X	14370000	14371000
X	14396000	14397000
X	14397000	14398000
X	14398000	14399000
X	14399000	14400000
X	14400000	14401000
X	14401000	14402000
X	14402000	14403000
X	14403000	14404000
X	14404000	14405000
X	14405000	14406000
X	14406000	14407000
X	14407000	14408000
X	14408000	14409000
X	14409000	14410000
X	14410000	14411000
X	14411000	14412000
X	14412000	14413000
X	14413000	14414000
X	14414000	14415000
X	14415000	14416000
X	14416000	14417000
X	14417000	14418000
X	14418000	14419000
X	14419000	14420000
X	14420000	14421000
X	14421000	14422000
X	14422000	14423000
X	14423000	14424000
X	14424000	14425000
X	14425000	14426000
X	14426000	14427000
X	14427000	14428000
X	14428000	14429000
X	14429000	14430000
X	14430000	14431000
X	14431000	14432000
X	14432000	14433000
X	14433000	14434000
X	14434000	14435000
X	14435000	14436000
X	14436000	14437000
X	14437000	14438000
X	14438000	14439000
X	14439000	14440000
X	14440000	14441000
X	14441000	14442000
X	14442000	14443000
X	14443000	14444000
X	14444000	14445000
X	14445000	14446000
X	14446000	14447000
X	14447000	14448000
X	14448000	14449000
X	14449000	14450000
X	14450000	14451000
X	14451000	14452000
X	14452000	14453000
X	14453000	14454000
X	14454000	14455000
X	14455000	14456000
X	14456000	14457000
X	14457000	14458000
X	14458000	14459000
X	14459000	14460000
X	14460000	14461000
X	14461000	14462000
X	14462000	14463000
X	14463000	14464000
X	14464000	14465000
X	14465000	14466000
X	14466000	14467000
X	14467000	14468000
X	14468000	14469000
X	14469000	14470000
X	14470000	14471000
X	14471000	14472000
X	14472000	14473000
X	14473000	14474000
X	14474000	14475000
X	14475000	14476000
X	14476000	14477000
X	14477000	14478000
X	14478000	14479000
X	14479000	14480000
X	14480000	14481000
X	14481000	14482000
X	14482000	14483000
X	14483000	14484000
X	14484000	14485000
X	14485000	14486000
X	14486000	14487000
X	14487000	14488000
X	14488000	14489000
X	14489000	14490000
X	14490000	14491000
X	14491000	14492000
X	14492000	14493000
X	14493000	14494000
X	14494000	14495000
X	14495000	14496000
X	14496000	14497000
X	14497000	14498000
X	14498000	14499000
X	14499000	14500000
X	14500000	14501000
X	14501000	14502000
X	14502000	14503000
X	14503000	14504000
X	14504000	14505000
X	14505000	14506000
X	14506000	14507000
X	14507000	14508000
X	14508000	14509000
X	14509000	14510000
X	14510000	14511000
X	14511000	14512000
X	14512000	14513000
X	14513000	14514000
X	14514000	14515000
X	14515000	14516000
X	14516000	14517000
X	14517000	14518000
X	14518000	14519000
X	14519000	14520000
X	14520000	14521000
X	14521000	14522000
X	14522000	14523000
X	14523000	14524000
X	14524000	14525000
X	14525000	14526000
X	14526000	14527000
X	14527000	14528000
X	14528000	14529000
X	14529000	14530000
X	14530000	14531000
X	14531000	14532000
X	14532000	14533000
X	14533000	14534000
X	14534000	14535000
X	14535000	14536000
X	14536000	14537000
X	14537000	14538000
X	14538000	14539000
X	14539000	14540000
X	14540000	14541000
X	14541000	14542000
X	14542000	14543000
X	14543000	14544000
X	14544000	14545000
X	14545000	14546000
X	14546000	14547000
X	14547000	14548000
X	14548000	14549000
X	14549000	14550000
X	14550000	14551000
X	14551000	14552000
X	14552000	14553000
X	14553000	14554000
X	14554000	14555000
X	14555000	14556000
X	14556000	14557000
X	14557000	14558000
X	14558000	14559000
X	14559000	14560000
X	14560000	14561000
X	14561000	14562000
X	14562000	14563000
X	14563000	14564000
X	14564000	14565000
X	14565000	14566000
X	14566000	14567000
X	14567000	14568000
X	14568000	14569000
X	14569000	14570000
X	14570000	14571000
X	14571000	14572000
X	14572000	14573000
X	14573000	14574000
X	14574000	14575000
X	14575000	14576000
X	14576000	14577000
X	14577000	14578000
X	14578000	14579000
X	14579000	14580000
X	14580000	14581000
X	14581000	14582000
X	14582000	14583000
X	14583000	14584000
X	14584000	14585000
X	14585000	14586000
X	14586000	14587000
X	14587000	14588000
X	14588000	14589000
X	14589000	14590000
X	14590000	14591000
X	14591000	14592000
X	14592000	14593000
X	14593000	14594000
X	14594000	14595000
X	14595000	14596000
X	14596000	14597000
X	14597000	14598000
X	14598000	14599000
X	14599000	14600000
X	14600000	14601000
X	14601000	14602000
X	14602000	14603000
X	14603000	14604000
X	14604000	14605000
X	14605000	14606000
X	14606000	14607000
X	14607000	14608000
X	14608000	14609000
X	14609000	14610000
X	14610000	14611000
X	14611000	14612000
X	14612000	14613000
X	14613000	14614000
X	14614000	14615000
X	14615000	14616000
X	14616000	14617000
X	14617000	14618000
X	14618000	14619000
X	14619000	14620000
X	14620000	14621000
X	14621000	14622000
X	14622000	14623000
X	14623000	14624000
X	14624000	14625000
X	14625000	14626000
X	14626000	14627000
X	14627000	14628000
X	14628000	14629000
X	14629000	14630000
X	14630000	14631000
X	14631000	14632000
X	14632000	14633000
X	14633000	14634000
X	14634000	14635000
X	14644000	14645000
X	14645000	14646000
X	14646000	14647000
X	14647000	14648000
X	14648000	14649000
X	14649000	14650000
X	14650000	14651000
X	14651000	14652000
X	14652000	14653000
X	14653000	14654000
X	14654000	14655000
X	14655000	14656000
X	14656000	14657000
X	14657000	14658000
X	14658000	14659000
X	14659000	14660000
X	14660000	14661000
X	14661000	14662000
X	14662000	14663000
X	14663000	14664000
X	14664000	14665000
X	14665000	14666000
X	14666000	14667000
X	14667000	14668000
X	14668000	14669000
X	14669000	14670000
X	14670000	14671000
X	14671000	14672000
X	14672000	14673000
X	14673000	14674000
X	14674000	14675000
X	14675000	14676000
X	14676000	14677000
X	14677000	14678000
X	14678000	14679000
X	14679000	14680000
X	14680000	14681000
X	14681000	14682000
X	14682000	14683000
X	14683000	14684000
X	14684000	14685000
X	14685000	14686000
X	14686000	14687000
X	14687000	14688000
X	14688000	14689000
X	14689000	14690000
X	14690000	14691000
X	14691000	14692000
X	14692000	14693000
X	14693000	14694000
X	14694000	14695000
X	14695000	14696000
X	14696000	14697000
X	14697000	14698000
X	14698000	14699000
X	14699000	14700000
X	14700000	14701000
X	14701000	14702000
X	14702000	14703000
X	14703000	14704000
X	14704000	14705000
X	14705000	14706000
X	14706000	14707000
X	14707000	14708000
X	14708000	14709000
X	14709000	14710000
X	14710000	14711000
X	14711000	14712000
X	14712000	14713000
X	14713000	14714000
X	14714000	14715000
X	14715000	14716000
X	14716000	14717000
X	14717000	14718000
X	14718000	14719000
X	14719000	14720000
X	14720000	14721000
X	14721000	14722000
X	14722000	14723000
X	14723000	14724000
X	14724000	14725000
X	14725000	14726000
X	14726000	14727000
X	14727000	14728000
X	14728000	14729000
X	14729000	14730000
X	14730000	14731000
X	14731000	14732000
X	14732000	14733000
X	14733000	14734000
X	14734000	14735000
X	14735000	14736000
X	14736000	14737000
X	14737000	14738000
X	14738000	14739000
X	14739000	14740000
X	14740000	14741000
X	14741000	14742000
X	14742000	14743000
X	14743000	14744000
X	14744000	14745000
X	14745000	14746000
X	14746000	14747000
X	14747000	14748000
X	14748000	14749000
X	14749000	14750000
X	14750000	14751000
X	14751000	14752000
X	14752000	14753000
X	14753000	14754000
X	14754000	14755000
X	14755000	14756000
X	14756000	14757000
X	14757000	14758000
X	14758000	14759000
X	14759000	14760000
X	14760000	14761000
X	14761000	14762000
X	14762000	14763000
X	14763000	14764000
X	14764000	14765000
X	14765000	14766000
X	14766000	14767000
X	14767000	14768000
X	14768000	14769000
X	14769000	14770000
X	14770000	14771000
X	14771000	14772000
X	14772000	14773000
X	14773000	14774000
X	14774000	14775000
X	14775000	14776000
X	14776000	14777000
X	14777000	14778000
X	14778000	14779000
X	14779000	14780000
X	14780000	14781000
X	14781000	14782000
X	14782000	14783000
X	14783000	14784000
X	14784000	14785000
X	14785000	14786000
X	14786000	14787000
X	14787000	14788000
X	14788000	14789000
X	14789000	14790000
X	14790000	14791000
X	14791000	14792000
X	14792000	14793000
X	14793000	14794000
X	14794000	14795000
X	14795000	14796000
X	14796000	14797000
X	14797000	14798000
X	14798000	14799000
X	14799000	14800000
X	14800000	14801000
X	14801000	14802000
X	14802000	14803000
X	14803000	14804000
X	14804000	14805000
X	14805000	14806000
X	14806000	14807000
X	14807000	14808000
X	14808000	14809000
X	14809000	14810000
X	14810000	14811000
X	14811000	14812000
X	14812000	14813000
X	14813000	14814000
X	14814000	14815000
X	14815000	14816000
X	14816000	14817000
X	14817000	14818000
X	14818000	14819000
X	14819000	14820000
X	14820000	14821000
X	14821000	14822000
X	14822000	14823000
X	14823000	14824000
X	14824000	14825000
X	14825000	14826000
X	14826000	14827000
X	14827000	14828000
X	14828000	14829000
X	14829000	14830000
X	14830000	14831000
X	14831000	14832000
X	14832000	14833000
X	14833000	14834000
X	14834000	14835000
X	14835000	14836000
X	14836000	14837000
X	14837000	14838000
X	14838000	14839000
X	14839000	14840000
X	14840000	14841000
X	14841000	14842000
X	14842000	14843000
X	14843000	14844000
X	14844000	14845000
X	14845000	14846000
X	14846000	14847000
X	14847000	14848000
X	14848000	14849000
X	14849000	14850000
X	14850000	14851000
X	14851000	14852000
X	14852000	14853000
X	14853000	14854000
X	14854000	14855000
X	14855000	14856000
X	14856000	14857000
X	14857000	14858000
X	14858000	14859000
X	14859000	14860000
X	14860000	14861000
X	14861000	14862000
X	14862000	14863000
X	14863000	14864000
X	14864000	14865000
X	14865000	14866000
X	14866000	14867000
X	14867000	14868000
X	14868000	14869000
X	14869000	14870000
X	14870000	14871000
X	14871000	14872000
X	14872000	14873000
X	14873000	14874000
X	14874000	14875000
X	14875000	14876000
X	14876000	14877000
X	14877000	14878000
X	14878000	14879000
X	14879000	14880000
X	14880000	14881000
X	14881000	14882000
X	14882000	14883000
X	14883000	14884000
X	14884000	14885000
X	14885000	14886000
X	14886000	14887000
X	14887000	14888000
X	14888000	14889000
X	14889000	14890000
X	14890000	14891000
X	14891000	14892000
X	14892000	14893000
X	14893000	14894000
X	14894000	14895000
X	14895000	14896000
X	14896000	14897000
X	14897000	14898000
X	14898000	14899000
X	14899000	14900000
X	14900000	14901000
X	14901000	14902000
X	14902000	14903000
X	14903000	14904000
X	14904000	14905000
X	14905000	14906000
X	14906000	14907000
X	14907000	14908000
X	14908000	14909000
X	14909000	14910000
X	14910000	14911000
X	14911000	14912000
X	14912000	14913000
X	14913000	14914000
X	14914000	14915000
X	14915000	14916000
X	14916000	14917000
X	14917000	14918000
X	14918000	14919000
X	14919000	14920000
X	14920000	14921000
X	14921000	14922000
X	14922000	14923000
X	14923000	14924000
X	14924000	14925000
X	14925000	14926000
X	14926000	14927000
X	14927000	14928000
X	14928000	14929000
X	14929000	14930000
X	14930000	14931000
X	14931000	14932000
X	14932000	14933000
X	14933000	14934000
X	14934000	14935000
X	14935000	14936000
X	14936000	14937000
X	14937000	14938000
X	14938000	14939000
X	14939000	14940000
X	14940000	14941000
X	14941000	14942000
X	14942000	14943000
X	14943000	14944000
X	14944000	14945000
X	14945000	14946000
X	14946000	14947000
X	14947000	14948000
X	14948000	14949000
X	14949000	14950000
X	14950000	14951000
X	14951000	14952000
X	14952000	14953000
X	14953000	14954000
X	14954000	14955000
X	14955000	14956000
X	14956000	14957000
X	14957000	14958000
X	14958000	14959000
X	14959000	14960000
X	14960000	14961000
X	14961000	14962000
X	14962000	14963000
X	14963000	14964000
X	14964000	14965000
X	14965000	14966000
X	14966000	14967000
X	14967000	14968000
X	14968000	14969000
X	14969000	14970000
X	14970000	14971000
X	14971000	14972000
X	14972000	14973000
X	14973000	14974000
X	14974000	14975000
X	14975000	14976000
X	14976000	14977000
X	14977000	14978000
X	14978000	14979000
X	14979000	14980000
X	14980000	14981000
X	14981000	14982000
X	14982000	14983000
X	14983000	14984000
X	14984000	14985000
X	14985000	14986000
X	14986000	14987000
X	14987000	14988000
X	14988000	14989000
X	14989000	14990000
X	14990000	14991000
X	14991000	14992000
X	14992000	14993000
X	14993000	14994000
X	14994000	14995000
X	14995000	14996000
X	14996000	14997000
X	14997000	14998000
X	14998000	14999000
X	14999000	15000000
X	15000000	15001000
X	15001000	15002000
X	15002000	15003000
X	15003000	15004000
X	15004000	15005000
X	15005000	15006000
X	15006000	15007000
X	15007000	15008000
X	15008000	15009000
X	15009000	15010000
X	15010000	15011000
X	15011000	15012000
X	15012000	15013000
X	15013000	15014000
X	15014000	15015000
X	15015000	15016000
X	15016000	15017000
X	15017000	15018000
X	15018000	15019000
X	15019000	15020000
X	15020000	15021000
X	15021000	15022000
X	15022000	15023000
X	15023000	15024000
X	15024000	15025000
X	15025000	15026000
X	15026000	15027000
X	15027000	15028000
X	15028000	15029000
X	15029000	15030000
X	15030000	15031000
X	15031000	15032000
X	15032000	15033000
X	15033000	15034000
X	15034000	15035000
X	15035000	15036000
X	15036000	15037000
X	15037000	15038000
X	15038000	15039000
X	15039000	15040000
X	15040000	15041000
X	15041000	15042000
X	15042000	15043000
X	15043000	15044000
X	15044000	15045000
X	15045000	15046000
X	15046000	15047000
X	15047000	15048000
X	15048000	15049000
X	15049000	15050000
X	15050000	15051000
X	15051000	15052000
X	15052000	15053000
X	15053000	15054000
X	15054000	15055000
X	15055000	15056000
X	15056000	15057000
X	15057000	15058000
X	15058000	15059000
X	15059000	15060000
X	15060000	15061000
X	15061000	15062000
X	15062000	15063000
X	15063000	15064000
X	15064000	15065000
X	15065000	15066000
X	15066000	15067000
X	15067000	15068000
X	15068000	15069000
X	15069000	15070000
X	15070000	15071000
X	15071000	15072000
X	15072000	15073000
X	15073000	15074000
X	15074000	15075000
X	15075000	15076000
X	15076000	15077000
X	15077000	15078000
X	15078000	15079000
X	15079000	15080000
X	15080000	15081000
X	15081000	15082000
X	15082000	15083000
X	15083000	15084000
X	15084000	15085000
X	15085000	15086000
X	15086000	15087000
X	15087000	15088000
X	15088000	15089000
X	15089000	15090000
X	15090000	15091000
X	15091000	15092000
X	15092000	15093000
X	15093000	15094000
X	15094000	15095000
X	15095000	15096000
X	15096000	15097000
X	15097000	15098000
X	15098000	15099000
X	15099000	15100000
X	15100000	15101000
X	15101000	15102000
X	15102000	15103000
X	15103000	15104000
X	15104000	15105000
X	15105000	15106000
X	15106000	15107000
X	15107000	15108000
X	15108000	15109000
X	15109000	15110000
X	15110000	15111000
X	15111000	15112000
X	15112000	15113000
X	15113000	15114000
X	15114000	15115000
X	15115000	15116000
X	15116000	15117000
X	15117000	15118000
X	15118000	15119000
X	15119000	15120000
X	15120000	15121000
X	15121000	15122000
X	15122000	15123000
X	15123000	15124000
X	15124000	15125000
X	15125000	15126000
X	15126000	15127000
X	15127000	15128000
X	15128000	15129000
X	15129000	15130000
X	15130000	15131000
X	15131000	15132000
X	15132000	15133000
X	15133000	15134000
X	15134000	15135000
X	15135000	15136000
X	15136000	15137000
X	15137000	15138000
X	15138000	15139000
X	15139000	15140000
X	15140000	15141000
X	15141000	15142000
X	15142000	15143000
X	15143000	15144000
X	15144000	15145000
X	15145000	15146000
X	15146000	15147000
X	15147000	15148000
X	15148000	15149000
X	15149000	15150000
X	15150000	15151000
X	15151000	15152000
X	15152000	15153000
X	15153000	15154000
X	15154000	15155000
X	15155000	15156000
X	15156000	15157000
X	15157000	15158000
X	15158000	15159000
X	15159000	15160000
X	15160000	15161000
X	15161000	15162000
X	15162000	15163000
X	15163000	15164000
X	15164000	15165000
X	15165000	15166000
X	15166000	15167000
X	15167000	15168000
X	15168000	15169000
X	15169000	15170000
X	15170000	15171000
X	15171000	15172000
X	15172000	15173000
X	15173000	15174000
X	15174000	15175000
X	15175000	15176000
X	15176000	15177000
X	15177000	15178000
X	15178000	15179000
X	15179000	15180000
X	15180000	15181000
X	15181000	15182000
X	15182000	15183000
X	15183000	15184000
X	15184000	15185000
X	15185000	15186000
X	15186000	15187000
X	15187000	15188000
X	15188000	15189000
X	15189000	15190000
X	15190000	15191000
X	15191000	15192000
X	15192000	15193000
X	15193000	15194000
X	15194000	15195000
X	15195000	15196000
X	15196000	15197000
X	15197000	15198000
X	15198000	15199000
X	15199000	15200000
X	15200000	15201000
X	15201000	15202000
X	15202000	15203000
X	15203000	15204000
X	15204000	15205000
X	15205000	15206000
X	15206000	15207000
X	15207000	15208000
X	15208000	15209000
X	15209000	15210000
X	15210000	15211000
X	15211000	15212000
X	15212000	15213000
X	15213000	15214000
X	15214000	15215000
X	15215000	15216000
X	15216000	15217000
X	15217000	15218000
X	15218000	15219000
X	15219000	15220000
X	15220000	15221000
X	15221000	15222000
X	15222000	15223000
X	15223000	15224000
X	15224000	15225000
X	15225000	15226000
X	15226000	15227000
X	15227000	15228000
X	15228000	15229000
X	15229000	15230000
X	15230000	15231000
X	15231000	15232000
X	15232000	15233000
X	15233000	15234000
X	15234000	15235000
X	15235000	15236000
X	15236000	15237000
X	15237000	15238000
X	15238000	15239000
X	15239000	15240000
X	15240000	15241000
X	15241000	15242000
X	15242000	15243000
X	15243000	15244000
X	15244000	15245000
X	15245000	15246000
X	15246000	15247000
X	15247000	15248000
X	15248000	15249000
X	15249000	15250000
X	15250000	15251000
X	15251000	15252000
X	15252000	15253000
X	15253000	15254000
X	15254000	15255000
X	15255000	15256000
X	15256000	15257000
X	15257000	15258000
X	15258000	15259000
X	15259000	15260000
X	15260000	15261000
X	15261000	15262000
X	15262000	15263000
X	15263000	15264000
X	15264000	15265000
X	15265000	15266000
X	15266000	15267000
X	15267000	15268000
X	15268000	15269000
X	15269000	15270000
X	15270000	15271000
X	15271000	15272000
X	15272000	15273000
X	15273000	15274000
X	15274000	15275000
X	15275000	15276000
X	15276000	15277000
X	15277000	15278000
X	15278000	15279000
X	15279000	15280000
X	15280000	15281000
X	15281000	15282000
X	15282000	15283000
X	15283000	15284000
X	15284000	15285000
X	15285000	15286000
X	15286000	15287000
X	15287000	15288000
X	15288000	15289000
X	15289000	15290000
X	15290000	15291000
X	15291000	15292000
X	15292000	15293000
X	15293000	15294000
X	15294000	15295000
X	15295000	15296000
X	15296000	15297000
X	15297000	15298000
X	15298000	15299000
X	15299000	15300000
X	15300000	15301000
X	15301000	15302000
X	15302000	15303000
X	15303000	15304000
X	15304000	15305000
X	15305000	15306000
X	15306000	15307000
X	15307000	15308000
X	15308000	15309000
X	15309000	15310000
X	15310000	15311000
X	15311000	15312000
X	15312000	15313000
X	15313000	15314000
X	15314000	15315000
X	15315000	15316000
X	15316000	15317000
X	15317000	15318000
X	15318000	15319000
X	15319000	15320000
X	15320000	15321000
X	15321000	15322000
X	15322000	15323000
X	15323000	15324000
X	15324000	15325000
X	15325000	15326000
X	15326000	15327000
X	15327000	15328000
X	15328000	15329000
X	15329000	15330000
X	15330000	15331000
X	15331000	15332000
X	15332000	15333000
X	15333000	15334000
X	15334000	15335000
X	15335000	15336000
X	15336000	15337000
X	15337000	15338000
X	15338000	15339000
X	15339000	15340000
X	15340000	15341000
X	15341000	15342000
X	15342000	15343000
X	15343000	15344000
X	15344000	15345000
X	15345000	15346000
X	15346000	15347000
X	15347000	15348000
X	15348000	15349000
X	15349000	15350000
X	15350000	15351000
X	15351000	15352000
X	15352000	15353000
X	15353000	15354000
X	15354000	15355000
X	15355000	15356000
X	15356000	15357000
X	15357000	15358000
X	15358000	15359000
X	15359000	15360000
X	15360000	15361000
X	15361000	15362000
X	15362000	15363000
X	15363000	15364000
X	15364000	15365000
X	15365000	15366000
X	15366000	15367000
X	15367000	15368000
X	15368000	15369000
X	15369000	15370000
X	15370000	15371000
X	15371000	15372000
X	15372000	15373000
X	15373000	15374000
X	15374000	15375000
X	15375000	15376000
X	15376000	15377000
X	15377000	15378000
X	15378000	15379000
X	15379000	15380000
X	15380000	15381000
X	15381000	15382000
X	15382000	15383000
X	15383000	15384000
X	15384000	15385000
X	15385000	15386000
X	15386000	15387000
X	15387000	15388000
X	15388000	15389000
